Car_ID. ,ID,Brand,Model,Mileage,Price,Currency,Engine_Power,GearBox,Year,Fuel_Type,Horse_Power,On_Page
6122601335,4576,BMW,M8,10 km,751 900,PLN,4 395 cm3,Automatyczna,2024,Benzyna,625 KM,113
6122574937,4577,BMW,X3 xDrive20i M Sport Edition,76 000 km,159 900,PLN,1 998 cm3,Automatyczna,2020,Benzyna,184 KM,113
6120812401,4578,BMW,X6 M60i mHEV sport,1 km,599 500,PLN,4 395 cm3,Automatyczna,2024,Benzyna,530 KM,113
6122182976,4579,BMW,Seria 5,199 032 km,60 000,PLN,1 997 cm3,Automatyczna,2012,Benzyna,245 KM,113
6120808549,4580,BMW,X6 M60i mHEV sport,1 km,524 960,PLN,4 395 cm3,Automatyczna,2024,Benzyna,530 KM,113
6120652426,4581,BMW,X6 xDrive40i mHEV sport,1 km,406 215,PLN,2 998 cm3,Automatyczna,2024,Benzyna,381 KM,113
6119472779,4582,BMW,Seria 1 118i,219 500 km,13 500,PLN,1 995 cm3,Manualna,2006,Benzyna,129 KM,113
6123067250,4583,BMW,M8 Competition,5 000 km,568 000,PLN,4 395 cm3,Automatyczna,2021,Benzyna,625 KM,113
6120649210,4584,BMW,X4 xDrive30i mHEV M Sport sport,22 000 km,359 900,PLN,1 998 cm3,Automatyczna,2023,Benzyna,245 KM,113
6120044799,4585,BMW,Seria 5 520i mHEV,69 816 km,160 850,PLN,1 998 cm3,Automatyczna,2021,Benzyna,184 KM,113
6122595649,4586,BMW,Seria 1 118i,200 000 km,19 600,PLN,1 995 cm3,Manualna,2010,Benzyna,143 KM,113
6120914573,4587,BMW,X7,90 500 km,389 900,PLN,4 395 cm3,Automatyczna,2021,Benzyna,530 KM,113
6123075752,4588,BMW,Seria 2 218i Advantage,59 317 km,112 900,PLN,1 499 cm3,Automatyczna,2021,Benzyna,136 KM,113
6121865363,4589,BMW,Seria 3 325i,318 000 km,25 900,PLN,2 497 cm3,Manualna,2005,Benzyna,218 KM,113
6119947293,4590,BMW,1M,60 000 km,175 000,PLN,3 000 cm3,Automatyczna,2019,Benzyna,340 KM,113
6122579338,4591,BMW,X5 xDrive35i Sport-Aut,50 000 km,109 900,PLN,2 979 cm3,Automatyczna,2015,Benzyna,306 KM,113
6110466730,4592,BMW,Seria 1 118i M Sport,10 000 km,149 900,PLN,1 499 cm3,Automatyczna,2023,Benzyna,136 KM,113
6123075784,4593,BMW,Seria 4 440i GPF xDrive M Sport sport,120 053 km,64 900,PLN,2 998 cm3,Automatyczna,2018,Benzyna,326 KM,113
6120198472,4594,BMW,Seria 1 128ti sport,10 km,197 900,PLN,1 998 cm3,Automatyczna,2023,Benzyna,265 KM,113
6122191504,4595,BMW,Seria 3 330i GPF xDrive M Sport Shadow sport,63 707 km,132 000,PLN,1 998 cm3,Automatyczna,2018,Benzyna,252 KM,113
6122600702,4596,BMW,X2 sDrive20i mHEV M Sport,1 km,202 100,PLN,1 499 cm3,Automatyczna,2024,Benzyna,170 KM,113
6120597293,4597,BMW,Seria 3 318i Edition Exclusive,240 000 km,22 500,PLN,1 995 cm3,Manualna,2009,Benzyna,143 KM,113
6122191477,4598,BMW,X6,102 352 km,149 000,PLN,4 400 cm3,Automatyczna,2018,Benzyna,567 KM,113
6122191471,4599,BMW,X4 M,83 880 km,239 000,PLN,3 000 cm3,Automatyczna,2023,Benzyna,503 KM,113
6119929087,4600,BMW,Seria 3,126 448 km,81 900,PLN,1 998 cm3,Automatyczna,2020,Benzyna,258 KM,113
6117622830,4601,BMW,M5 Competition,5 900 km,586 000,PLN,4 395 cm3,Automatyczna,2023,Benzyna,625 KM,113
6118534862,4602,BMW,Seria 3 330i xDrive M Sport,26 300 km,234 900,PLN,1 998 cm3,Automatyczna,2023,Benzyna,245 KM,113
6122600226,4603,BMW,X5 3.5i xDrive,285 000 km,40 000,PLN,2 979 cm3,Automatyczna,2010,Benzyna,306 KM,113
6120772050,4604,BMW,Seria 5 520i Edition Sport,160 000 km,15 900,PLN,1 995 cm3,Manualna,2009,Benzyna,170 KM,113
6122600399,4605,BMW,Seria 3,26 534 km,105 250,PLN,2 998 cm3,Automatyczna,2020,Benzyna,374 KM,113
6122848434,4606,BMW,Seria 3 320i GPF xDrive Advantage,167 000 km,82 999,PLN,1 998 cm3,Automatyczna,2019,Benzyna,184 KM,113
6112547400,4607,BMW,M3,5 km,687 900,PLN,2 993 cm3,Automatyczna,2023,Benzyna,550 KM,113
6122293959,4608,BMW,M3,3 800 km,265 000,PLN,2 993 cm3,Automatyczna,2023,Benzyna,510 KM,114
6122367575,4609,BMW,Seria 4 430i xDrive,64 000 km,72 000,PLN,1 998 cm3,Automatyczna,2019,Benzyna,252 KM,114
6123074950,4610,BMW,Seria 3 320i xDrive M Sport,7 km,253 300,PLN,1 998 cm3,Automatyczna,2023,Benzyna,184 KM,114
6120041930,4611,BMW,Seria 4,115 000 km,95 571,PLN,1 997 cm3,Automatyczna,2015,Benzyna,272 KM,114
6123074825,4612,BMW,Seria 3 M340i xDrive mHEV sport,5 km,345 900,PLN,2 998 cm3,Automatyczna,2024,Benzyna,374 KM,114
6122848680,4613,BMW,Seria 3,9 584 km,157 900,PLN,1 998 cm3,Automatyczna,2023,Benzyna,156 KM,114
6122848634,4614,BMW,Seria 2,49 792 km,128 900,PLN,1 499 cm3,Automatyczna,2022,Benzyna,140 KM,114
6121907879,4615,BMW,Seria 5 528i,207 000 km,44 500,PLN,1 997 cm3,Automatyczna,2014,Benzyna,245 KM,114
6122848548,4616,BMW,Seria 3,103 097 km,159 900,PLN,1 991 cm3,Automatyczna,1992,Benzyna,129 KM,114
6116734334,4617,BMW,Seria 3 318Ci,189 382 km,12 990,PLN,1 995 cm3,Manualna,2003,Benzyna,143 KM,114
6122535670,4618,BMW,Seria 2 218i M Sport,55 723 km,149 900,PLN,1 499 cm3,Automatyczna,2020,Benzyna,140 KM,114
6121476372,4619,BMW,Seria 2 218i GT M Sport,12 396 km,159 900,PLN,1 499 cm3,Automatyczna,2023,Benzyna,140 KM,114
6122383906,4620,BMW,X1 sDrive18i Sport Line,116 000 km,42 900,PLN,1 995 cm3,Automatyczna,2010,Benzyna,150 KM,114
6119446105,4621,BMW,Seria 3,12 300 km,159 900,PLN,1 998 cm3,Automatyczna,2023,Benzyna,156 KM,114
6120197229,4622,BMW,M5 Standard,44 900 km,449 900,PLN,4 395 cm3,Automatyczna,2021,Benzyna,600 KM,114
6118936064,4623,BMW,Seria 6 640i xDrive,183 287 km,104 900,PLN,2 979 cm3,Automatyczna,2013,Benzyna,320 KM,114
6122191390,4624,BMW,X3,119 000 km,89 900,PLN,1 998 cm3,Automatyczna,2016,Benzyna,245 KM,114
6121972142,4625,BMW,M3 Competition xDrive sport,10 km,563 900,PLN,2 993 cm3,Automatyczna,2023,Benzyna,510 KM,114
6122565064,4626,BMW,M4 Coupe DKG,31 722 km,117 500,PLN,2 998 cm3,Automatyczna,2022,Benzyna,374 KM,114
6122107855,4627,BMW,X3 xDrive35i Sport-Aut M Sport,131 700 km,96 900,PLN,2 979 cm3,Automatyczna,2016,Benzyna,306 KM,114
6122599588,4628,BMW,Seria 1 118i,211 000 km,14 600,PLN,1 995 cm3,Manualna,2008,Benzyna,143 KM,114
6112207684,4629,BMW,Seria 3 318i GPF M Sport Shadow,83 000 km,96 999,PLN,1 499 cm3,Automatyczna,2019,Benzyna,136 KM,114
6123074442,4630,BMW,X4 xDrive20i xLine,87 600 km,129 900,PLN,1 997 cm3,Automatyczna,2017,Benzyna,184 KM,114
6122658976,4631,BMW,Seria 5 530i xDrive Touring,200 000 km,45 000,PLN,1 998 cm3,Automatyczna,2011,Benzyna,252 KM,114
6122848233,4632,BMW,Seria 3 320i Advantage,38 109 km,133 900,PLN,1 998 cm3,Automatyczna,2020,Benzyna,184 KM,114
6122293165,4633,BMW,X1,130 912 km,38 900,PLN,1 995 cm3,Manualna,2011,Benzyna,150 KM,114
6122384765,4634,BMW,Seria 4,15 828 km,384 900,PLN,2 998 cm3,Automatyczna,2023,Benzyna,387 KM,114
6122599620,4635,BMW,Seria 5 535i xDrive,180 000 km,89 900,PLN,2 979 cm3,Automatyczna,2012,Benzyna,306 KM,114
6116852376,4636,BMW,Seria 1 118i M Sport,37 700 km,126 900,PLN,1 499 cm3,Automatyczna,2020,Benzyna,140 KM,114
6118493989,4637,BMW,X1 sDrive18i M Sport sport,4 000 km,218 900,PLN,1 499 cm3,Automatyczna,2023,Benzyna,136 KM,114
6121961930,4638,BMW,X5 3.0si xDrive,248 000 km,49 900,PLN,2 996 cm3,Automatyczna,2007,Benzyna,272 KM,114
6122384586,4639,BMW,Seria 3 330i,131 600 km,73 999,PLN,1 998 cm3,Automatyczna,2017,Benzyna,252 KM,114
6119446108,4640,BMW,6GT,23 300 km,369 900,PLN,2 998 cm3,Automatyczna,2023,Benzyna,340 KM,115
6104470478,4641,BMW,M4,61 000 km,295 000,PLN,2 979 cm3,Automatyczna,2020,Benzyna,450 KM,115
6116428448,4642,BMW,X5 xDrive40i mHEV M Sport sport,1 km,403 990,PLN,2 998 cm3,Automatyczna,2023,Benzyna,381 KM,115
6122847731,4643,BMW,Seria 5 528i xDrive,188 883 km,81 900,PLN,1 997 cm3,Automatyczna,2015,Benzyna,245 KM,115
6122384568,4644,BMW,Seria 5 540i,256 000 km,69 540,PLN,4 398 cm3,Manualna,2001,Benzyna,286 KM,115
6122292309,4645,BMW,Seria 2,30 000 km,7 200,EUR,1 998 cm3,Automatyczna,2021,Benzyna,156 KM,115
6121312616,4646,BMW,X5 xDrive40i,79 296 km,229 900,PLN,2 998 cm3,Automatyczna,2020,Benzyna,340 KM,115
6119646895,4647,BMW,Seria 5 530i GPF M Sport sport,114 960 km,134 900,PLN,1 998 cm3,Automatyczna,2017,Benzyna,252 KM,115
6120313466,4648,BMW,Seria 2 218i Advantage,58 900 km,112 900,PLN,1 499 cm3,Automatyczna,2021,Benzyna,136 KM,115
6122598185,4649,BMW,Seria 4,81 300 km,85 000,PLN,1 997 cm3,Automatyczna,2015,Benzyna,245 KM,115
6118777338,4650,BMW,Seria 5 525i,141 000 km,59 900,PLN,2 494 cm3,Manualna,1991,Benzyna,192 KM,115
6122384523,4651,BMW,Z4,14 000 km,229 900,PLN,1 998 cm3,Automatyczna,2019,Benzyna,258 KM,115
6117683646,4652,BMW,X1,131 300 km,42 900,PLN,1 995 cm3,Automatyczna,2010,Benzyna,150 KM,115
6117482981,4653,BMW,X3 xDrive30i GPF xLine sport,46 000 km,189 000,PLN,1 998 cm3,Automatyczna,2022,Benzyna,252 KM,115
6123072822,4654,BMW,Seria 7 750i L xDrive,210 000 km,63 200,PLN,4 395 cm3,Automatyczna,2009,Benzyna,407 KM,115
6121969909,4655,BMW,M3 Competition xDrive sport,10 km,519 900,PLN,2 993 cm3,Automatyczna,2023,Benzyna,510 KM,115
6121967109,4656,BMW,Seria 2,18 800 km,154 900,PLN,1 499 cm3,Automatyczna,2023,Benzyna,140 KM,115
6122847159,4657,BMW,Z4 sDrive35i,60 000 km,139 999,PLN,2 979 cm3,Automatyczna,2015,Benzyna,306 KM,115
6122384452,4658,BMW,X5 M M60i mHEV sport,14 900 km,539 000,PLN,4 395 cm3,Automatyczna,2023,Benzyna,530 KM,115
6120336082,4659,BMW,X3,71 000 km,154 000,PLN,1 999 cm3,Automatyczna,2020,Benzyna,252 KM,115
6122847112,4660,BMW,X6 xDrive35i,57 000 km,79 000,PLN,2 979 cm3,Automatyczna,2016,Benzyna,306 KM,115
6122656218,4661,BMW,X6 xDrive35i M Sport,196 000 km,149 000,PLN,2 979 cm3,Automatyczna,2017,Benzyna,306 KM,115
6111205588,4662,BMW,Seria 1 116i,240 182 km,12 999,PLN,1 599 cm3,Manualna,2009,Benzyna,122 KM,115
6122846982,4663,BMW,X7,609 km,229 000,PLN,3 000 cm3,Automatyczna,2023,Benzyna,375 KM,115
6123043063,4664,BMW,X3 xDrive20i GPF Advantage sport,84 000 km,147 900,PLN,1 998 cm3,Automatyczna,2019,Benzyna,184 KM,115
6120416496,4665,BMW,Z4,319 000 km,62 000,PLN,2 497 cm3,Manualna,2009,Benzyna,204 KM,115
6122291286,4666,BMW,Seria 3 318i Touring,192 000 km,21 900,PLN,1 995 cm3,Manualna,2009,Benzyna,143 KM,115
6121968800,4667,BMW,Seria 2 218i GT M Sport,25 000 km,154 900,PLN,1 499 cm3,Automatyczna,2023,Benzyna,140 KM,115
6123069548,4668,BMW,Seria 5,154 700 km,58 000,PLN,1 997 cm3,Automatyczna,2013,Benzyna,184 KM,115
6122657913,4669,BMW,Seria 3 320i,213 000 km,19 500,PLN,1 995 cm3,Manualna,2006,Benzyna,150 KM,115
6121474548,4670,BMW,M2,5 km,352 800,PLN,2 993 cm3,Automatyczna,2023,Benzyna,460 KM,115
6122846722,4671,BMW,Seria 2,17 219 km,164 900,PLN,1 499 cm3,Automatyczna,2023,Benzyna,140 KM,115
6118892756,4672,BMW,Seria 5 530i xDrive,62 000 km,135 000,PLN,1 998 cm3,Automatyczna,2019,Benzyna,252 KM,116
6123066801,4673,BMW,Seria 2,134 504 km,57 564,PLN,1 499 cm3,Automatyczna,2021,Benzyna,136 KM,116
6122598022,4674,BMW,Seria 4 430i Cabrio Sport-Aut Sport Line,76 000 km,95 555,PLN,1 998 cm3,Automatyczna,2017,Benzyna,252 KM,116
6123072509,4675,BMW,Seria 1 120i GPF Advantage sport,78 000 km,64 900,PLN,1 998 cm3,Automatyczna,2018,Benzyna,184 KM,116
6120677750,4676,BMW,Seria 3 320i GPF Luxury Line,179 941 km,109 899,PLN,1 998 cm3,Automatyczna,2020,Benzyna,184 KM,116
6122507734,4677,BMW,Seria 8 M850i xDrive,92 000 km,384 900,PLN,4 395 cm3,Automatyczna,2019,Benzyna,530 KM,116
6122846522,4678,BMW,Seria 3 320i GPF M Sport Shadow sport,63 987 km,144 900,PLN,1 998 cm3,Automatyczna,2019,Benzyna,184 KM,116
6122191028,4679,BMW,X5 4.8i xDrive,223 000 km,47 900,PLN,4 799 cm3,Automatyczna,2008,Benzyna,355 KM,116
6123072361,4680,BMW,Seria 3 320i xDrive M Sport,7 km,224 300,PLN,1 998 cm3,Automatyczna,2023,Benzyna,184 KM,116
6120836678,4681,BMW,Seria 1 120i Edition Sport,237 600 km,19 900,PLN,1 995 cm3,Manualna,2008,Benzyna,170 KM,116
6121968502,4682,BMW,Seria 2 218i M Sport,25 000 km,154 900,PLN,1 499 cm3,Automatyczna,2023,Benzyna,140 KM,116
6121056499,4683,BMW,X3 xDrive30i M Sport sport,62 700 km,168 000,PLN,1 998 cm3,Automatyczna,2018,Benzyna,252 KM,116
6121967773,4684,BMW,Seria 2 218i GT M Sport,25 000 km,154 900,PLN,1 499 cm3,Automatyczna,2023,Benzyna,140 KM,116
6121102404,4685,BMW,Seria 1 116i Edition Sport,166 000 km,27 900,PLN,1 995 cm3,Manualna,2009,Benzyna,122 KM,116
6122597944,4686,BMW,Seria 2 218i M Sport,10 km,192 559,PLN,1 998 cm3,Automatyczna,2023,Benzyna,156 KM,116
6121656320,4687,BMW,Seria 3 320i,213 000 km,30 500,PLN,1 995 cm3,Manualna,2010,Benzyna,170 KM,116
6122345455,4688,BMW,X2 sDrive18i,16 430 km,119 925,PLN,1 499 cm3,Automatyczna,2022,Benzyna,136 KM,116
6122288947,4689,BMW,Seria 5,292 000 km,80 530,PLN,2 979 cm3,Automatyczna,2002,Benzyna,231 KM,116
6115433779,4690,BMW,M3 Competition xDrive sport,10 000 km,499 000,PLN,2 993 cm3,Automatyczna,2022,Benzyna,510 KM,116
6120113277,4691,BMW,Seria 3 330i xDrive M Sport sport,19 000 km,249 000,PLN,1 998 cm3,Automatyczna,2023,Benzyna,245 KM,116
6122845659,4692,BMW,X3,25 000 km,229 900,PLN,1 998 cm3,Automatyczna,2023,Benzyna,184 KM,116
6122845641,4693,BMW,X6M,16 000 km,679 000,PLN,4 395 cm3,Automatyczna,2023,Benzyna,625 KM,116
6123071793,4694,BMW,Seria 3 M340i xDrive mHEV sport,5 km,329 900,PLN,2 998 cm3,Automatyczna,2024,Benzyna,374 KM,116
6117415347,4695,BMW,Seria 3 325i,248 000 km,23 900,PLN,2 497 cm3,Manualna,2005,Benzyna,218 KM,116
6107905098,4696,BMW,Seria 3 318i,200 000 km,17 900,PLN,1 995 cm3,Manualna,2006,Benzyna,129 KM,116
6122290109,4697,BMW,Seria 7 750Li xDrive Edition Exclusive,104 643 km,166 000,PLN,4 395 cm3,Automatyczna,2016,Benzyna,450 KM,116
6122188192,4698,BMW,Seria 1,73 000 km,70 000,PLN,1 598 cm3,Manualna,2019,Benzyna,136 KM,116
6120909956,4699,BMW,Seria 5 530i GPF xDrive M Sport sport,55 635 km,219 900,PLN,1 998 cm3,Automatyczna,2021,Benzyna,252 KM,116
6123071316,4700,BMW,Seria 5 523i,207 000 km,23 900,PLN,2 497 cm3,Manualna,2006,Benzyna,177 KM,116
6122289712,4701,BMW,Seria 3 340i xDrive M Sport Shadow,51 250 km,159 900,PLN,2 998 cm3,Automatyczna,2018,Benzyna,326 KM,116
6105466405,4702,BMW,X1 xDrive25i xLine,34 000 km,109 900,PLN,1 998 cm3,Automatyczna,2018,Benzyna,231 KM,116
6122844959,4703,BMW,Seria 5 530i xDrive GPF Luxury Line sport,67 999 km,199 999,PLN,1 998 cm3,Automatyczna,2021,Benzyna,252 KM,116
6122844969,4704,BMW,X1 sDrive18i sport,5 km,182 300,PLN,1 499 cm3,Automatyczna,2024,Benzyna,136 KM,117
6123071382,4705,BMW,Seria 4 435i Coupe M Sport,250 000 km,85 700,PLN,2 979 cm3,Automatyczna,2014,Benzyna,306 KM,117
6122289924,4706,BMW,X4 xDrive30i M Sport sport,90 500 km,199 900,PLN,1 998 cm3,Automatyczna,2020,Benzyna,252 KM,117
6121344471,4707,BMW,Seria 3 325i,280 000 km,25 000,PLN,2 497 cm3,Manualna,2007,Benzyna,218 KM,117
6113911643,4708,BMW,M2,5 km,333 600,PLN,2 993 cm3,Automatyczna,2023,Benzyna,460 KM,117
6122190885,4709,BMW,Seria 3,194 000 km,50 999,PLN,1 598 cm3,Automatyczna,2015,Benzyna,136 KM,117
6123071259,4710,BMW,Seria 3 330i xDrive,5 km,269 900,PLN,1 998 cm3,Automatyczna,2024,Benzyna,245 KM,117
6118368691,4711,BMW,Seria 2 218i M Sport,27 477 km,143 900,PLN,1 499 cm3,Automatyczna,2022,Benzyna,140 KM,117
6122843897,4712,BMW,Seria 3,10 586 km,289 900,PLN,1 998 cm3,Automatyczna,2023,Benzyna,245 KM,117
6122843806,4713,BMW,X1 sDrive18i GPF xLine,41 333 km,116 900,PLN,1 499 cm3,Automatyczna,2019,Benzyna,140 KM,117
6123070686,4714,BMW,X5 xDrive40i,20 000 km,299 999,PLN,2 998 cm3,Automatyczna,2022,Benzyna,340 KM,117
6122843524,4715,BMW,Seria 3,14 361 km,289 900,PLN,1 998 cm3,Automatyczna,2023,Benzyna,245 KM,117
6122657534,4716,BMW,Seria 3 320i Touring Edition Exclusive,210 763 km,22 900,PLN,1 995 cm3,Manualna,2009,Benzyna,170 KM,117
6122267219,4717,BMW,Seria 1 116i,160 000 km,27 900,PLN,1 995 cm3,Manualna,2011,Benzyna,122 KM,117
6118883106,4718,BMW,X1 xDrive23i mHEV xLine,10 km,258 892,PLN,1 998 cm3,Automatyczna,2023,Benzyna,204 KM,117
6106014083,4719,BMW,Seria 5 M550i xDrive,42 000 km,226 000,PLN,4 395 cm3,Automatyczna,2018,Benzyna,462 KM,117
6120134058,4720,BMW,Seria 4 430i xDrive M Sport,214 000 km,89 900,PLN,1 998 cm3,Automatyczna,2016,Benzyna,252 KM,117
6122383590,4721,BMW,Inny,240 000 km,45 900,PLN,1 997 cm3,Automatyczna,2012,Benzyna,245 KM,117
6103478060,4722,BMW,Seria 3,215 400 km,11 680,PLN,1 995 cm3,Automatyczna,2004,Benzyna,143 KM,117
6123070206,4723,BMW,Seria 3 318i,257 300 km,29 900,PLN,1 795 cm3,Manualna,1992,Benzyna,113 KM,117
6122657067,4724,BMW,Seria 3 318i,189 000 km,19 900,PLN,1 995 cm3,Manualna,2007,Benzyna,129 KM,117
6121472238,4725,BMW,Seria 3 330i xDrive M Sport,10 km,317 400,PLN,1 998 cm3,Automatyczna,2023,Benzyna,245 KM,117
6104951045,4726,BMW,X1,69 801 km,75 000,PLN,1 998 cm3,Automatyczna,2016,Benzyna,231 KM,117
6111807311,4727,BMW,Seria 3 320i Coupe,214 200 km,26 500,PLN,1 995 cm3,Manualna,2008,Benzyna,170 KM,117
6122842325,4728,BMW,Seria 3,75 000 km,89 999,PLN,1 998 cm3,Automatyczna,2017,Benzyna,252 KM,117
6120177754,4729,BMW,Seria 3,198 500 km,37 000,PLN,2 979 cm3,Automatyczna,2007,Benzyna,306 KM,117
6119683136,4730,BMW,X1 sDrive20i xLine sport,8 200 km,159 000,PLN,1 998 cm3,Automatyczna,2021,Benzyna,178 KM,117
6123069779,4731,BMW,X3,5 km,196 000,PLN,1 998 cm3,Automatyczna,2024,Benzyna,184 KM,117
6123069704,4732,BMW,X4,1 km,215 900,PLN,1 998 cm3,Automatyczna,2024,Benzyna,184 KM,117
6119643877,4733,BMW,Seria 5,25 200 km,239 900,PLN,1 998 cm3,Automatyczna,2023,Benzyna,252 KM,117
6120039906,4734,BMW,Seria 3 318i,5 km,182 500,PLN,1 998 cm3,Automatyczna,2024,Benzyna,156 KM,117
6121963288,4735,BMW,Seria 2,24 519 km,154 900,PLN,1 499 cm3,Automatyczna,2023,Benzyna,140 KM,117
6114765087,4736,BMW,Seria 3,198 000 km,65 000,PLN,2 996 cm3,Automatyczna,2013,Benzyna,230 KM,118
6123069636,4737,BMW,Seria 4 M440i xDrive mHEV sport,12 000 km,309 900,PLN,2 998 cm3,Automatyczna,2023,Benzyna,374 KM,118
6120600774,4738,BMW,M4 Coupe DKG,17 000 km,225 000,PLN,2 979 cm3,Automatyczna,2014,Benzyna,431 KM,118
6123069279,4739,BMW,X1 xDrive23i M Sportpaket,20 800 km,227 900,PLN,1 998 cm3,Automatyczna,2023,Benzyna,204 KM,118
6118436221,4740,BMW,Seria 3 316ti,136 000 km,9 999,PLN,1 796 cm3,Manualna,2003,Benzyna,115 KM,118
6123069220,4741,BMW,Seria 5 550i,110 320 km,57 900,PLN,4 395 cm3,Automatyczna,2010,Benzyna,407 KM,118
6122656830,4742,BMW,Seria 1 116i,223 018 km,11 950,PLN,1 995 cm3,Manualna,2010,Benzyna,122 KM,118
6122383211,4743,BMW,X5 xDrive45e,74 621 km,239 900,PLN,2 998 cm3,Automatyczna,2020,Benzyna,286 KM,118
6121962949,4744,BMW,Seria 2 218i GT M Sport,20 851 km,159 900,PLN,1 499 cm3,Automatyczna,2023,Benzyna,140 KM,118
6110429787,4745,BMW,Seria 2 228i,105 000 km,64 900,PLN,1 997 cm3,Automatyczna,2016,Benzyna,245 KM,118
6121962751,4746,BMW,Seria 2 218i M Sport,20 851 km,154 900,PLN,1 499 cm3,Automatyczna,2023,Benzyna,140 KM,118
6123069098,4747,BMW,Seria 5 520i,186 000 km,22 000,PLN,1 995 cm3,Manualna,2007,Benzyna,170 KM,118
6122841274,4748,BMW,M3 M Competition xDrive sport,19 000 km,488 310,PLN,2 993 cm3,Automatyczna,2022,Benzyna,510 KM,118
6122595116,4749,BMW,X5 xDrive40i,160 000 km,219 900,PLN,2 998 cm3,Automatyczna,2018,Benzyna,340 KM,118
6122287371,4750,BMW,Seria 3 318i,214 300 km,13 999,PLN,1 995 cm3,Manualna,2005,Benzyna,129 KM,118
6120719885,4751,BMW,X3 xDrive35i M Sport sport,244 000 km,62 400,PLN,2 979 cm3,Automatyczna,2013,Benzyna,306 KM,118
6122113820,4752,BMW,Seria 3,226 500 km,28 000,PLN,2 171 cm3,Automatyczna,2000,Benzyna,170 KM,118
6122594716,4753,BMW,M2 Standard,10 km,357 900,PLN,2 993 cm3,Manualna,2023,Benzyna,460 KM,118
6117243284,4754,BMW,M3 CS xDrive sport,20 km,699 900,PLN,2 993 cm3,Automatyczna,2023,Benzyna,550 KM,118
6123068742,4755,BMW,X5 xDrive40i sport,95 500 km,224 900,PLN,2 998 cm3,Automatyczna,2019,Benzyna,340 KM,118
6119025857,4756,BMW,Seria 5 528i xDrive Luxury Line,146 000 km,78 900,PLN,1 997 cm3,Automatyczna,2016,Benzyna,245 KM,118
6121961729,4757,BMW,Seria 2 218i M Sport,29 478 km,149 900,PLN,1 499 cm3,Automatyczna,2023,Benzyna,140 KM,118
6122840831,4758,BMW,Seria 8 840i xDrive,5 km,484 900,PLN,2 998 cm3,Automatyczna,2024,Benzyna,333 KM,118
6122594384,4759,BMW,Seria 5 530i Luxury Line sport,112 300 km,139 900,PLN,1 998 cm3,Automatyczna,2019,Benzyna,252 KM,118
6120907238,4760,BMW,Seria 4 430i GPF xDrive M Sport,62 545 km,145 900,PLN,1 998 cm3,Automatyczna,2020,Benzyna,252 KM,118
6120229290,4761,BMW,M3,106 000 km,235 000,PLN,3 999 cm3,Automatyczna,2011,Benzyna,420 KM,118
6120039076,4762,BMW,M8 Competition,20 km,749 900,PLN,4 395 cm3,Automatyczna,2023,Benzyna,625 KM,118
6123068405,4763,BMW,M3 Competition xDrive sport,18 900 km,499 900,PLN,2 993 cm3,Automatyczna,2022,Benzyna,510 KM,118
6110635268,4764,BMW,M4 Coupe DKG,141 000 km,186 000,PLN,2 979 cm3,Automatyczna,2015,Benzyna,431 KM,118
6122594213,4765,BMW,M2 Standard,10 km,405 900,PLN,2 993 cm3,Manualna,2023,Benzyna,460 KM,118
6114932976,4766,BMW,Seria 6 650i Gran Coupe,47 000 km,176 000,PLN,4 395 cm3,Automatyczna,2018,Benzyna,449 KM,118
6122839962,4767,BMW,X3 M M40i sport,85 500 km,149 950,PLN,2 998 cm3,Automatyczna,2018,Benzyna,360 KM,118
6121469890,4768,BMW,Seria 1 118i M Sport,31 496 km,134 900,PLN,1 499 cm3,Automatyczna,2023,Benzyna,140 KM,119
6121960630,4769,BMW,Seria 2 218i GT M Sport,29 478 km,149 900,PLN,1 499 cm3,Automatyczna,2023,Benzyna,140 KM,119
6117092414,4770,BMW,M4 Competition M xDrive sport,5 km,479 900,PLN,2 993 cm3,Automatyczna,2023,Benzyna,510 KM,119
6120225366,4771,BMW,X3 xDrive20i mHEV M Sport sport,4 000 km,290 500,PLN,1 998 cm3,Automatyczna,2023,Benzyna,184 KM,119
6121344475,4772,BMW,Seria 3,234 000 km,20 500,PLN,1 995 cm3,Automatyczna,2005,Benzyna,150 KM,119
6122593527,4773,BMW,X6M,25 000 km,235 000,PLN,4 395 cm3,Automatyczna,2021,Benzyna,625 KM,119
6121062268,4774,BMW,3GT,280 000 km,39 900,PLN,1 997 cm3,Automatyczna,2014,Benzyna,184 KM,119
6119863878,4775,BMW,X3 xDrive30i,22 075 km,182 999,PLN,1 998 cm3,Automatyczna,2022,Benzyna,245 KM,119
6118898552,4776,BMW,Seria 1 116i,268 500 km,12 000,PLN,1 995 cm3,Manualna,2009,Benzyna,122 KM,119
6116965943,4777,BMW,X6 M,133 789 km,199 000,PLN,4 395 cm3,Automatyczna,2016,Benzyna,575 KM,119
6123066052,4778,BMW,Seria 4 428i Cabrio xDrive Sport-Aut,189 000 km,77 900,PLN,1 997 cm3,Automatyczna,2014,Benzyna,245 KM,119
6115056265,4779,BMW,Seria 3 335i,179 000 km,47 000,PLN,2 979 cm3,Manualna,2008,Benzyna,306 KM,119
6122963898,4780,BMW,Seria 2,62 945 km,119 900,PLN,1 499 cm3,Automatyczna,2021,Benzyna,140 KM,119
6119941581,4781,BMW,X3,8 053 km,192 999,PLN,1 998 cm3,Automatyczna,2022,Benzyna,245 KM,119
